,0
15522,1974.0
15523,1974.0
15524,1974.0
15525,1974.0
15526,1974.0
15527,1974.0
15528,1974.0
15529,1974.0
15530,1974.0
15531,1974.0
15532,1974.0
15533,1974.0
15534,1974.0
15535,1974.0
15536,1974.0
15537,1974.0
15538,1974.0
15539,1974.0
15540,1974.0
15541,1974.0
15542,1974.0
15543,1974.0
15544,1974.0
15545,1974.0
15546,1974.0
15547,1974.0
15548,1974.0
15549,1974.0
15550,1974.0
15551,1974.0
15552,1974.0
15553,1974.0
15554,1974.0
15555,1975.0
15556,1975.0
15557,1975.0
15558,1975.0
15559,1975.0
15560,1975.0
15561,1975.0
15562,1975.0
15563,1975.0
15564,1975.0
15565,1975.0
15566,1975.0
15567,1975.0
15568,1975.0
15569,1975.0
15570,1975.0
15571,1975.0
15572,1975.0
15573,1975.0
15574,1975.0
15575,1975.0
15576,1975.0
15577,1975.0
15578,1975.0
15579,1975.0
15580,1975.0
15581,1975.0
15582,1975.0
15583,1975.0
15584,1975.0
15585,1975.0
15586,1975.0
15587,1975.0
15588,1975.0
15589,1975.0
15590,1975.0
15591,1975.0
15592,1975.0
15593,1975.0
15594,1975.0
15595,1975.0
15596,1975.0
15597,1975.0
15598,1975.0
15599,1975.0
15600,1975.0
15601,1975.0
15602,1975.0
15603,1975.0
15604,1975.0
15605,1975.0
15606,1976.0
15607,1976.0
15608,1976.0
15609,1976.0
15610,1976.0
15611,1976.0
15612,1976.0
15613,1976.0
15614,1976.0
15615,1976.0
15616,1976.0
15617,1976.0
15618,1976.0
15619,1976.0
15620,1976.0
15621,1976.0
15622,1976.0
15623,1976.0
15624,1976.0
15625,1976.0
15626,1976.0
15627,1976.0
15628,1976.0
15629,1976.0
15630,1976.0
15631,1976.0
15632,1976.0
15633,1976.0
15634,1976.0
15635,1976.0
15636,1976.0
15637,1976.0
15638,1976.0
15639,1976.0
15640,1976.0
15641,1976.0
15642,1976.0
15643,1976.0
15644,1976.0
15645,1976.0
15646,1976.0
15647,1976.0
15648,1976.0
15649,1976.0
15650,1976.0
15651,1976.0
15652,1976.0
15653,1976.0
15654,1976.0
15655,1976.0
15656,1976.0
15657,1977.0
15658,1977.0
15659,1977.0
15660,1977.0
15661,1977.0
15662,1977.0
15663,1977.0
15664,1977.0
15665,1977.0
15666,1977.0
15667,1977.0
15668,1977.0
15669,1977.0
15670,1977.0
15671,1977.0
15672,1977.0
15673,1977.0
15674,1977.0
15675,1977.0
15676,1977.0
15677,1977.0
15678,1977.0
15679,1977.0
15680,1977.0
15681,1977.0
15682,1977.0
15683,1977.0
15684,1977.0
15685,1977.0
15686,1977.0
15687,1977.0
15688,1977.0
15689,1977.0
15690,1977.0
15691,1977.0
15692,1977.0
15693,1977.0
15694,1977.0
15695,1977.0
15696,1977.0
15697,1977.0
15698,1977.0
15699,1977.0
15700,1977.0
15701,1977.0
15702,1977.0
15703,1977.0
15704,1977.0
15705,1977.0
15706,1977.0
15707,1977.0
15708,1978.0
15709,1978.0
15710,1978.0
15711,1978.0
15712,1978.0
15713,1978.0
15714,1978.0
15715,1978.0
15716,1978.0
15717,1978.0
15718,1978.0
15719,1978.0
15720,1978.0
15721,1978.0
15722,1978.0
15723,1978.0
15724,1978.0
15725,1978.0
15726,1978.0
15727,1978.0
15728,1978.0
15729,1978.0
15730,1978.0
15731,1978.0
15732,1978.0
15733,1978.0
15734,1978.0
15735,1978.0
15736,1978.0
15737,1978.0
15738,1978.0
15739,1978.0
15740,1978.0
15741,1978.0
15742,1978.0
15743,1978.0
15744,1978.0
15745,1978.0
15746,1978.0
15747,1978.0
15748,1978.0
15749,1978.0
15750,1978.0
15751,1978.0
15752,1978.0
15753,1978.0
15754,1978.0
15755,1978.0
15756,1978.0
15757,1978.0
15758,1978.0
15759,1979.0
15760,1979.0
15761,1979.0
15762,1979.0
15763,1979.0
15764,1979.0
15765,1979.0
15766,1979.0
15767,1979.0
15768,1979.0
15769,1979.0
15770,1979.0
15771,1979.0
15772,1979.0
15773,1979.0
15774,1979.0
15775,1979.0
15776,1979.0
15777,1979.0
15778,1979.0
15779,1979.0
15780,1979.0
15781,1979.0
15782,1979.0
15783,1979.0
15784,1979.0
15785,1979.0
15786,1979.0
15787,1979.0
15788,1979.0
15789,1979.0
15790,1979.0
15791,1979.0
15792,1979.0
15793,1979.0
15794,1979.0
15795,1979.0
15796,1979.0
15797,1979.0
15798,1979.0
15799,1979.0
15800,1979.0
15801,1979.0
15802,1979.0
15803,1979.0
15804,1979.0
15805,1979.0
15806,1979.0
15807,1979.0
15808,1979.0
15809,1979.0
15810,1980.0
15811,1980.0
15812,1980.0
15813,1980.0
15814,1980.0
15815,1980.0
15816,1980.0
15817,1980.0
15818,1980.0
15819,1980.0
15820,1980.0
15821,1980.0
15822,1980.0
15823,1980.0
15824,1980.0
15825,1980.0
15826,1980.0
15827,1980.0
15828,1980.0
15829,1980.0
15830,1980.0
15831,1980.0
15832,1980.0
15833,1980.0
15834,1980.0
15835,1980.0
15836,1980.0
15837,1980.0
15838,1980.0
15839,1980.0
15840,1980.0
15841,1980.0
15842,1980.0
15843,1980.0
15844,1980.0
15845,1980.0
15846,1980.0
15847,1980.0
15848,1980.0
15849,1980.0
15850,1980.0
15851,1980.0
15852,1980.0
15853,1980.0
15854,1980.0
15855,1980.0
15856,1980.0
15857,1980.0
15858,1980.0
15859,1980.0
15860,1980.0
15861,1981.0
15862,1981.0
15863,1981.0
15864,1981.0
15865,1981.0
15866,1981.0
15867,1981.0
15868,1981.0
15869,1981.0
15870,1981.0
15871,1981.0
15872,1981.0
15873,1981.0
15874,1981.0
15875,1981.0
15876,1981.0
15877,1981.0
15878,1981.0
15879,1981.0
15880,1981.0
15881,1981.0
15882,1981.0
15883,1981.0
15884,1981.0
15885,1981.0
15886,1981.0
15887,1981.0
15888,1981.0
15889,1981.0
15890,1981.0
15891,1981.0
15892,1981.0
15893,1981.0
15894,1981.0
15895,1981.0
15896,1981.0
15897,1981.0
15898,1981.0
15899,1981.0
15900,1981.0
15901,1981.0
15902,1981.0
15903,1981.0
15904,1981.0
15905,1981.0
15906,1981.0
15907,1981.0
15908,1981.0
15909,1981.0
15910,1981.0
15911,1981.0
15912,1982.0
15913,1982.0
15914,1982.0
15915,1982.0
15916,1982.0
15917,1982.0
15918,1982.0
15919,1982.0
15920,1982.0
15921,1982.0
15922,1982.0
15923,1982.0
15924,1982.0
15925,1982.0
15926,1982.0
15927,1982.0
15928,1982.0
15929,1982.0
15930,1982.0
15931,1982.0
15932,1982.0
15933,1982.0
15934,1982.0
15935,1982.0
15936,1982.0
15937,1982.0
15938,1982.0
15939,1982.0
15940,1982.0
15941,1982.0
15942,1982.0
15943,1982.0
15944,1982.0
15945,1982.0
15946,1982.0
15947,1982.0
15948,1982.0
15949,1982.0
15950,1982.0
15951,1982.0
15952,1982.0
15953,1982.0
15954,1982.0
15955,1982.0
15956,1982.0
15957,1982.0
15958,1982.0
15959,1982.0
15960,1982.0
15961,1982.0
15962,1982.0
15963,1983.0
15964,1983.0
15965,1983.0
15966,1983.0
15967,1983.0
15968,1983.0
15969,1983.0
15970,1983.0
15971,1983.0
15972,1983.0
15973,1983.0
15974,1983.0
15975,1983.0
15976,1983.0
15977,1983.0
15978,1983.0
15979,1983.0
15980,1983.0
15981,1983.0
15982,1983.0
15983,1983.0
15984,1983.0
15985,1983.0
15986,1983.0
15987,1983.0
15988,1983.0
15989,1983.0
15990,1983.0
15991,1983.0
15992,1983.0
15993,1983.0
15994,1983.0
15995,1983.0
15996,1983.0
15997,1983.0
15998,1983.0
15999,1983.0
16000,1983.0
16001,1983.0
16002,1983.0
16003,1983.0
16004,1983.0
16005,1983.0
16006,1983.0
16007,1983.0
16008,1983.0
16009,1983.0
16010,1983.0
16011,1983.0
16012,1983.0
16013,1983.0
16014,1984.0
16015,1984.0
16016,1984.0
16017,1984.0
16018,1984.0
16019,1984.0
16020,1984.0
16021,1984.0
16022,1984.0
16023,1984.0
16024,1984.0
16025,1984.0
16026,1984.0
16027,1984.0
16028,1984.0
16029,1984.0
16030,1984.0
16031,1984.0
16032,1984.0
16033,1984.0
16034,1984.0
16035,1984.0
16036,1984.0
16037,1984.0
16038,1984.0
16039,1984.0
16040,1984.0
16041,1984.0
16042,1984.0
16043,1984.0
16044,1984.0
16045,1984.0
16046,1984.0
16047,1984.0
16048,1984.0
16049,1984.0
16050,1984.0
16051,1984.0
16052,1984.0
16053,1984.0
16054,1984.0
16055,1984.0
16056,1984.0
16057,1984.0
16058,1984.0
16059,1984.0
16060,1984.0
16061,1984.0
16062,1984.0
16063,1984.0
16064,1984.0
16065,1985.0
16066,1985.0
16067,1985.0
16068,1985.0
16069,1985.0
16070,1985.0
16071,1985.0
16072,1985.0
16073,1985.0
16074,1985.0
16075,1985.0
16076,1985.0
16077,1985.0
16078,1985.0
16079,1985.0
16080,1985.0
16081,1985.0
16082,1985.0
16083,1985.0
16084,1985.0
16085,1985.0
16086,1985.0
16087,1985.0
16088,1985.0
16089,1985.0
16090,1985.0
16091,1985.0
16092,1985.0
16093,1985.0
16094,1985.0
16095,1985.0
16096,1985.0
16097,1985.0
16098,1985.0
16099,1985.0
16100,1985.0
16101,1985.0
16102,1985.0
16103,1985.0
16104,1985.0
16105,1985.0
16106,1985.0
16107,1985.0
16108,1985.0
16109,1985.0
16110,1985.0
16111,1985.0
16112,1985.0
16113,1985.0
16114,1985.0
16115,1985.0
16116,1986.0
16117,1986.0
16118,1986.0
16119,1986.0
16120,1986.0
16121,1986.0
16122,1986.0
16123,1986.0
16124,1986.0
16125,1986.0
16126,1986.0
16127,1986.0
16128,1986.0
16129,1986.0
16130,1986.0
16131,1986.0
16132,1986.0
16133,1986.0
16134,1986.0
16135,1986.0
16136,1986.0
16137,1986.0
16138,1986.0
16139,1986.0
16140,1986.0
16141,1986.0
16142,1986.0
16143,1986.0
16144,1986.0
16145,1986.0
16146,1986.0
16147,1986.0
16148,1986.0
16149,1986.0
16150,1986.0
16151,1986.0
16152,1986.0
16153,1986.0
16154,1986.0
16155,1986.0
16156,1986.0
16157,1986.0
16158,1986.0
16159,1986.0
16160,1986.0
16161,1986.0
16162,1986.0
16163,1986.0
16164,1986.0
16165,1986.0
16166,1986.0
16167,1987.0
16168,1987.0
16169,1987.0
16170,1987.0
16171,1987.0
16172,1987.0
16173,1987.0
16174,1987.0
16175,1987.0
16176,1987.0
16177,1987.0
16178,1987.0
16179,1987.0
16180,1987.0
16181,1987.0
16182,1987.0
16183,1987.0
16184,1987.0
16185,1987.0
16186,1987.0
16187,1987.0
16188,1987.0
16189,1987.0
16190,1987.0
16191,1987.0
16192,1987.0
16193,1987.0
16194,1987.0
16195,1987.0
16196,1987.0
16197,1987.0
16198,1987.0
16199,1987.0
16200,1987.0
16201,1987.0
16202,1987.0
16203,1987.0
16204,1987.0
16205,1987.0
16206,1987.0
16207,1987.0
16208,1987.0
16209,1987.0
16210,1987.0
16211,1987.0
16212,1987.0
16213,1987.0
16214,1987.0
16215,1987.0
16216,1987.0
16217,1987.0
16218,1988.0
16219,1988.0
16220,1988.0
16221,1988.0
16222,1988.0
16223,1988.0
16224,1988.0
16225,1988.0
16226,1988.0
16227,1988.0
16228,1988.0
16229,1988.0
16230,1988.0
16231,1988.0
16232,1988.0
16233,1988.0
16234,1988.0
16235,1988.0
16236,1988.0
16237,1988.0
16238,1988.0
16239,1988.0
16240,1988.0
16241,1988.0
16242,1988.0
16243,1988.0
16244,1988.0
16245,1988.0
16246,1988.0
16247,1988.0
16248,1988.0
16249,1988.0
16250,1988.0
16251,1988.0
16252,1988.0
16253,1988.0
16254,1988.0
16255,1988.0
16256,1988.0
16257,1988.0
16258,1988.0
16259,1988.0
16260,1988.0
16261,1988.0
16262,1988.0
16263,1988.0
16264,1988.0
16265,1988.0
16266,1988.0
16267,1988.0
16268,1988.0
16269,1989.0
16270,1989.0
16271,1989.0
16272,1989.0
16273,1989.0
16274,1989.0
16275,1989.0
16276,1989.0
16277,1989.0
16278,1989.0
16279,1989.0
16280,1989.0
16281,1989.0
16282,1989.0
16283,1989.0
16284,1989.0
16285,1989.0
16286,1989.0
16287,1989.0
16288,1989.0
16289,1989.0
16290,1989.0
16291,1989.0
16292,1989.0
16293,1989.0
16294,1989.0
16295,1989.0
16296,1989.0
16297,1989.0
16298,1989.0
16299,1989.0
16300,1989.0
16301,1989.0
16302,1989.0
16303,1989.0
16304,1989.0
16305,1989.0
16306,1989.0
16307,1989.0
16308,1989.0
16309,1989.0
16310,1989.0
16311,1989.0
16312,1989.0
16313,1989.0
16314,1989.0
16315,1989.0
16316,1989.0
16317,1989.0
16318,1989.0
16319,1989.0
16320,1990.0
16321,1990.0
16322,1990.0
16323,1990.0
16324,1990.0
16325,1990.0
16326,1990.0
16327,1990.0
16328,1990.0
16329,1990.0
16330,1990.0
16331,1990.0
16332,1990.0
16333,1990.0
16334,1990.0
16335,1990.0
16336,1990.0
16337,1990.0
16338,1990.0
16339,1990.0
16340,1990.0
16341,1990.0
16342,1990.0
16343,1990.0
16344,1990.0
16345,1990.0
16346,1990.0
16347,1990.0
16348,1990.0
16349,1990.0
16350,1990.0
16351,1990.0
16352,1990.0
16353,1990.0
16354,1990.0
16355,1990.0
16356,1990.0
16357,1990.0
16358,1990.0
16359,1990.0
16360,1990.0
16361,1990.0
16362,1990.0
16363,1990.0
16364,1990.0
16365,1990.0
16366,1990.0
16367,1990.0
16368,1990.0
16369,1990.0
16370,1990.0
16371,1991.0
16372,1991.0
16373,1991.0
16374,1991.0
16375,1991.0
16376,1991.0
16377,1991.0
16378,1991.0
16379,1991.0
16380,1991.0
16381,1991.0
16382,1991.0
16383,1991.0
16384,1991.0
16385,1991.0
16386,1991.0
16387,1991.0
16388,1991.0
16389,1991.0
16390,1991.0
16391,1991.0
16392,1991.0
16393,1991.0
16394,1991.0
16395,1991.0
16396,1991.0
16397,1991.0
16398,1991.0
16399,1991.0
16400,1991.0
16401,1991.0
16402,1991.0
16403,1991.0
16404,1991.0
16405,1991.0
16406,1991.0
16407,1991.0
16408,1991.0
16409,1991.0
16410,1991.0
16411,1991.0
16412,1991.0
16413,1991.0
16414,1991.0
16415,1991.0
16416,1991.0
16417,1991.0
16418,1991.0
16419,1991.0
16420,1991.0
16421,1991.0
16422,1992.0
16423,1992.0
16424,1992.0
16425,1992.0
16426,1992.0
16427,1992.0
16428,1992.0
16429,1992.0
16430,1992.0
16431,1992.0
16432,1992.0
16433,1992.0
16434,1992.0
16435,1992.0
16436,1992.0
16437,1992.0
16438,1992.0
16439,1992.0
16440,1992.0
16441,1992.0
16442,1992.0
16443,1992.0
16444,1992.0
16445,1992.0
16446,1992.0
16447,1992.0
16448,1992.0
16449,1992.0
16450,1992.0
16451,1992.0
16452,1992.0
16453,1992.0
16454,1992.0
16455,1992.0
16456,1992.0
16457,1992.0
16458,1992.0
16459,1992.0
16460,1992.0
16461,1992.0
16462,1992.0
16463,1992.0
16464,1992.0
16465,1992.0
16466,1992.0
16467,1992.0
16468,1992.0
16469,1992.0
16470,1992.0
16471,1992.0
16472,1992.0
16473,1993.0
16474,1993.0
16475,1993.0
16476,1993.0
16477,1993.0
16478,1993.0
16479,1993.0
16480,1993.0
16481,1993.0
16482,1993.0
16483,1993.0
16484,1993.0
16485,1993.0
16486,1993.0
16487,1993.0
16488,1993.0
16489,1993.0
16490,1993.0
16491,1993.0
16492,1993.0
16493,1993.0
16494,1993.0
16495,1993.0
16496,1993.0
16497,1993.0
16498,1993.0
16499,1993.0
16500,1993.0
16501,1993.0
16502,1993.0
16503,1993.0
16504,1993.0
16505,1993.0
16506,1993.0
16507,1993.0
16508,1993.0
16509,1993.0
16510,1993.0
16511,1993.0
16512,1993.0
16513,1993.0
16514,1993.0
16515,1993.0
16516,1993.0
16517,1993.0
16518,1993.0
16519,1993.0
16520,1993.0
16521,1993.0
16522,1993.0
16523,1993.0
16524,1994.0
16525,1994.0
16526,1994.0
16527,1994.0
16528,1994.0
16529,1994.0
16530,1994.0
16531,1994.0
16532,1994.0
16533,1994.0
16534,1994.0
16535,1994.0
16536,1994.0
16537,1994.0
16538,1994.0
16539,1994.0
16540,1994.0
16541,1994.0
16542,1994.0
16543,1994.0
16544,1994.0
16545,1994.0
16546,1994.0
16547,1994.0
16548,1994.0
16549,1994.0
16550,1994.0
16551,1994.0
16552,1994.0
16553,1994.0
16554,1994.0
16555,1994.0
16556,1994.0
16557,1994.0
16558,1994.0
16559,1994.0
16560,1994.0
16561,1994.0
16562,1994.0
16563,1994.0
16564,1994.0
16565,1994.0
16566,1994.0
16567,1994.0
16568,1994.0
16569,1994.0
16570,1994.0
16571,1994.0
16572,1994.0
16573,1994.0
16574,1994.0
16575,1995.0
16576,1995.0
16577,1995.0
16578,1995.0
16579,1995.0
16580,1995.0
16581,1995.0
16582,1995.0
16583,1995.0
16584,1995.0
16585,1995.0
16586,1995.0
16587,1995.0
16588,1995.0
16589,1995.0
16590,1995.0
16591,1995.0
16592,1995.0
16593,1995.0
16594,1995.0
16595,1995.0
16596,1995.0
16597,1995.0
16598,1995.0
16599,1995.0
16600,1995.0
16601,1995.0
16602,1995.0
16603,1995.0
16604,1995.0
16605,1995.0
16606,1995.0
16607,1995.0
16608,1995.0
16609,1995.0
16610,1995.0
16611,1995.0
16612,1995.0
16613,1995.0
16614,1995.0
16615,1995.0
16616,1995.0
16617,1995.0
16618,1995.0
16619,1995.0
16620,1995.0
16621,1995.0
16622,1995.0
16623,1995.0
16624,1995.0
16625,1995.0
16626,1996.0
16627,1996.0
16628,1996.0
16629,1996.0
16630,1996.0
16631,1996.0
16632,1996.0
16633,1996.0
16634,1996.0
16635,1996.0
16636,1996.0
16637,1996.0
16638,1996.0
16639,1996.0
16640,1996.0
16641,1996.0
16642,1996.0
16643,1996.0
16644,1996.0
16645,1996.0
16646,1996.0
16647,1996.0
16648,1996.0
16649,1996.0
16650,1996.0
16651,1996.0
16652,1996.0
16653,1996.0
16654,1996.0
16655,1996.0
16656,1996.0
16657,1996.0
16658,1996.0
16659,1996.0
16660,1996.0
16661,1996.0
16662,1996.0
16663,1996.0
16664,1996.0
16665,1996.0
16666,1996.0
16667,1996.0
16668,1996.0
16669,1996.0
16670,1996.0
16671,1996.0
16672,1996.0
16673,1996.0
16674,1996.0
16675,1996.0
16676,1996.0
16677,1997.0
16678,1997.0
16679,1997.0
16680,1997.0
16681,1997.0
16682,1997.0
16683,1997.0
16684,1997.0
16685,1997.0
16686,1997.0
16687,1997.0
16688,1997.0
16689,1997.0
16690,1997.0
16691,1997.0
16692,1997.0
16693,1997.0
16694,1997.0
16695,1997.0
16696,1997.0
16697,1997.0
16698,1997.0
16699,1997.0
16700,1997.0
16701,1997.0
16702,1997.0
16703,1997.0
16704,1997.0
16705,1997.0
16706,1997.0
16707,1997.0
16708,1997.0
16709,1997.0
16710,1997.0
16711,1997.0
16712,1997.0
16713,1997.0
16714,1997.0
16715,1997.0
16716,1997.0
16717,1997.0
16718,1997.0
16719,1997.0
16720,1997.0
16721,1997.0
16722,1997.0
16723,1997.0
16724,1997.0
16725,1997.0
16726,1997.0
16727,1997.0
16728,1998.0
16729,1998.0
16730,1998.0
16731,1998.0
16732,1998.0
16733,1998.0
16734,1998.0
16735,1998.0
16736,1998.0
16737,1998.0
16738,1998.0
16739,1998.0
16740,1998.0
16741,1998.0
16742,1998.0
16743,1998.0
16744,1998.0
16745,1998.0
16746,1998.0
16747,1998.0
16748,1998.0
16749,1998.0
16750,1998.0
16751,1998.0
16752,1998.0
16753,1998.0
16754,1998.0
16755,1998.0
16756,1998.0
16757,1998.0
16758,1998.0
16759,1998.0
16760,1998.0
16761,1998.0
16762,1998.0
16763,1998.0
16764,1998.0
16765,1998.0
16766,1998.0
16767,1998.0
16768,1998.0
16769,1998.0
16770,1998.0
16771,1998.0
16772,1998.0
16773,1998.0
16774,1998.0
16775,1998.0
16776,1998.0
16777,1998.0
16778,1998.0
16779,1999.0
16780,1999.0
16781,1999.0
16782,1999.0
16783,1999.0
16784,1999.0
16785,1999.0
16786,1999.0
16787,1999.0
16788,1999.0
16789,1999.0
16790,1999.0
16791,1999.0
16792,1999.0
16793,1999.0
16794,1999.0
16795,1999.0
16796,1999.0
16797,1999.0
16798,1999.0
16799,1999.0
16800,1999.0
16801,1999.0
16802,1999.0
16803,1999.0
16804,1999.0
16805,1999.0
16806,1999.0
16807,1999.0
16808,1999.0
16809,1999.0
16810,1999.0
16811,1999.0
16812,1999.0
16813,1999.0
16814,1999.0
16815,1999.0
16816,1999.0
16817,1999.0
16818,1999.0
16819,1999.0
16820,1999.0
16821,1999.0
16822,1999.0
16823,1999.0
16824,1999.0
16825,1999.0
16826,1999.0
16827,1999.0
16828,1999.0
16829,1999.0
16830,2000.0
16831,2000.0
16832,2000.0
16833,2000.0
16834,2000.0
16835,2000.0
16836,2000.0
16837,2000.0
16838,2000.0
16839,2000.0
16840,2000.0
16841,2000.0
16842,2000.0
16843,2000.0
16844,2000.0
16845,2000.0
16846,2000.0
16847,2000.0
16848,2000.0
16849,2000.0
16850,2000.0
16851,2000.0
16852,2000.0
16853,2000.0
16854,2000.0
16855,2000.0
16856,2000.0
16857,2000.0
16858,2000.0
16859,2000.0
16860,2000.0
16861,2000.0
16862,2000.0
16863,2000.0
16864,2000.0
16865,2000.0
16866,2000.0
16867,2000.0
16868,2000.0
16869,2000.0
16870,2000.0
16871,2000.0
16872,2000.0
16873,2000.0
16874,2000.0
16875,2000.0
16876,2000.0
16877,2000.0
16878,2000.0
16879,2000.0
16880,2000.0
16881,2001.0
16882,2001.0
16883,2001.0
16884,2001.0
16885,2001.0
16886,2001.0
16887,2001.0
16888,2001.0
16889,2001.0
16890,2001.0
16891,2001.0
16892,2001.0
16893,2001.0
16894,2001.0
16895,2001.0
16896,2001.0
16897,2001.0
16898,2001.0
16899,2001.0
16900,2001.0
16901,2001.0
16902,2001.0
16903,2001.0
16904,2001.0
16905,2001.0
16906,2001.0
16907,2001.0
16908,2001.0
16909,2001.0
16910,2001.0
16911,2001.0
16912,2001.0
16913,2001.0
16914,2001.0
16915,2001.0
16916,2001.0
16917,2001.0
16918,2001.0
16919,2001.0
16920,2001.0
16921,2001.0
16922,2001.0
16923,2001.0
16924,2001.0
16925,2001.0
16926,2001.0
16927,2001.0
16928,2001.0
16929,2001.0
16930,2001.0
16931,2001.0
16932,2002.0
16933,2002.0
16934,2002.0
16935,2002.0
16936,2002.0
16937,2002.0
16938,2002.0
16939,2002.0
16940,2002.0
16941,2002.0
16942,2002.0
16943,2002.0
16944,2002.0
16945,2002.0
16946,2002.0
16947,2002.0
16948,2002.0
16949,2002.0
16950,2002.0
16951,2002.0
16952,2002.0
16953,2002.0
16954,2002.0
16955,2002.0
16956,2002.0
16957,2002.0
16958,2002.0
16959,2002.0
16960,2002.0
16961,2002.0
16962,2002.0
16963,2002.0
16964,2002.0
16965,2002.0
16966,2002.0
16967,2002.0
16968,2002.0
16969,2002.0
16970,2002.0
16971,2002.0
16972,2002.0
16973,2002.0
16974,2002.0
16975,2002.0
16976,2002.0
16977,2002.0
16978,2002.0
16979,2002.0
16980,2002.0
16981,2002.0
16982,2002.0
16983,2003.0
16984,2003.0
16985,2003.0
16986,2003.0
16987,2003.0
16988,2003.0
16989,2003.0
16990,2003.0
16991,2003.0
16992,2003.0
16993,2003.0
16994,2003.0
16995,2003.0
16996,2003.0
16997,2003.0
16998,2003.0
16999,2003.0
17000,2003.0
17001,2003.0
17002,2003.0
17003,2003.0
17004,2003.0
17005,2003.0
17006,2003.0
17007,2003.0
17008,2003.0
17009,2003.0
17010,2003.0
17011,2003.0
17012,2003.0
17013,2003.0
17014,2003.0
17015,2003.0
17016,2003.0
17017,2003.0
17018,2003.0
17019,2003.0
17020,2003.0
17021,2003.0
17022,2003.0
17023,2003.0
17024,2003.0
17025,2003.0
17026,2003.0
17027,2003.0
17028,2003.0
17029,2003.0
17030,2003.0
17031,2003.0
17032,2003.0
17033,2003.0
17034,2004.0
17035,2004.0
17036,2004.0
17037,2004.0
17038,2004.0
17039,2004.0
17040,2004.0
17041,2004.0
17042,2004.0
17043,2004.0
17044,2004.0
17045,2004.0
17046,2004.0
17047,2004.0
17048,2004.0
17049,2004.0
17050,2004.0
17051,2004.0
17052,2004.0
17053,2004.0
17054,2004.0
17055,2004.0
17056,2004.0
17057,2004.0
17058,2004.0
17059,2004.0
17060,2004.0
17061,2004.0
17062,2004.0
17063,2004.0
17064,2004.0
17065,2004.0
17066,2004.0
17067,2004.0
17068,2004.0
17069,2004.0
17070,2004.0
17071,2004.0
17072,2004.0
17073,2004.0
17074,2004.0
17075,2004.0
17076,2004.0
17077,2004.0
17078,2004.0
17079,2004.0
17080,2004.0
17081,2004.0
17082,2004.0
17083,2004.0
17084,2004.0
17085,2005.0
17086,2005.0
17087,2005.0
17088,2005.0
17089,2005.0
17090,2005.0
17091,2005.0
17092,2005.0
17093,2005.0
17094,2005.0
17095,2005.0
17096,2005.0
17097,2005.0
17098,2005.0
17099,2005.0
17100,2005.0
17101,2005.0
17102,2005.0
17103,2005.0
17104,2005.0
17105,2005.0
17106,2005.0
17107,2005.0
17108,2005.0
17109,2005.0
17110,2005.0
17111,2005.0
17112,2005.0
17113,2005.0
17114,2005.0
17115,2005.0
17116,2005.0
17117,2005.0
17118,2005.0
17119,2005.0
17120,2005.0
17121,2005.0
17122,2005.0
17123,2005.0
17124,2005.0
17125,2005.0
17126,2005.0
17127,2005.0
17128,2005.0
17129,2005.0
17130,2005.0
17131,2005.0
17132,2005.0
17133,2005.0
17134,2005.0
17135,2005.0
17136,2006.0
17137,2006.0
17138,2006.0
17139,2006.0
17140,2006.0
17141,2006.0
17142,2006.0
17143,2006.0
17144,2006.0
17145,2006.0
17146,2006.0
17147,2006.0
17148,2006.0
17149,2006.0
17150,2006.0
17151,2006.0
17152,2006.0
17153,2006.0
17154,2006.0
17155,2006.0
17156,2006.0
17157,2006.0
17158,2006.0
17159,2006.0
17160,2006.0
17161,2006.0
17162,2006.0
17163,2006.0
17164,2006.0
17165,2006.0
17166,2006.0
17167,2006.0
17168,2006.0
17169,2006.0
17170,2006.0
17171,2006.0
17172,2006.0
17173,2006.0
17174,2006.0
17175,2006.0
17176,2006.0
17177,2006.0
17178,2006.0
17179,2006.0
17180,2006.0
17181,2006.0
17182,2006.0
17183,2006.0
17184,2006.0
17185,2006.0
17186,2006.0
17187,2007.0
17188,2007.0
17189,2007.0
17190,2007.0
17191,2007.0
17192,2007.0
17193,2007.0
17194,2007.0
17195,2007.0
17196,2007.0
17197,2007.0
17198,2007.0
17199,2007.0
17200,2007.0
17201,2007.0
17202,2007.0
17203,2007.0
17204,2007.0
17205,2007.0
17206,2007.0
17207,2007.0
17208,2007.0
17209,2007.0
17210,2007.0
17211,2007.0
17212,2007.0
17213,2007.0
17214,2007.0
17215,2007.0
17216,2007.0
17217,2007.0
17218,2007.0
17219,2007.0
17220,2007.0
17221,2007.0
17222,2007.0
17223,2007.0
17224,2007.0
17225,2007.0
17226,2007.0
17227,2007.0
17228,2007.0
17229,2007.0
17230,2007.0
17231,2007.0
17232,2007.0
17233,2007.0
17234,2007.0
17235,2007.0
17236,2007.0
17237,2007.0
17238,2008.0
17239,2008.0
17240,2008.0
17241,2008.0
17242,2008.0
17243,2008.0
17244,2008.0
17245,2008.0
17246,2008.0
17247,2008.0
17248,2008.0
17249,2008.0
17250,2008.0
17251,2008.0
17252,2008.0
17253,2008.0
17254,2008.0
17255,2008.0
17256,2008.0
17257,2008.0
17258,2008.0
17259,2008.0
17260,2008.0
17261,2008.0
17262,2008.0
17263,2008.0
17264,2008.0
17265,2008.0
17266,2008.0
17267,2008.0
17268,2008.0
17269,2008.0
17270,2008.0
